folioviv,foliohog,entidad,ubica_geo
2503868706,1,25,25012
2503912201,1,25,25012
2503912202,1,25,25012
2503912204,1,25,25012
2503912206,1,25,25012
2503915501,1,25,25012
2503915502,1,25,25012
2503915503,1,25,25012
2503915504,1,25,25012
2503915505,1,25,25012
2503915506,1,25,25012
2503918301,1,25,25012
2503918302,1,25,25012
2503918303,1,25,25012
2503918304,1,25,25012
2503918305,1,25,25012
2503954401,1,25,25012
2503954402,1,25,25012
2503954403,1,25,25012
2503954404,1,25,25012
2503954405,1,25,25012
2503954406,1,25,25012
2503965901,1,25,25012
2503965902,1,25,25012
2503965904,1,25,25012
2503965905,1,25,25012
2503965906,1,25,25012
2503979802,1,25,25012
2503979803,1,25,25012
2503979804,1,25,25012
2503979805,1,25,25012
2503979806,1,25,25012
2503994801,1,25,25012
2503994802,1,25,25012
2503994803,1,25,25012
2503994804,1,25,25012
2503994805,1,25,25012
2503994806,1,25,25012
2504062401,1,25,25012
2504062402,1,25,25012
2504062403,1,25,25012
2504062404,1,25,25012
2504062405,1,25,25012
2504062406,1,25,25012
2504078402,1,25,25012
2504078403,1,25,25012
2504078405,1,25,25012
2504089001,1,25,25012
2504089002,1,25,25012
2504089003,1,25,25012
2504089004,1,25,25012
2504089006,1,25,25012
2504096301,1,25,25006
2504096302,1,25,25006
2504096303,1,25,25006
2504096305,1,25,25006
2504096306,1,25,25006
2504096419,1,25,25006
2504096420,1,25,25006
2504096421,1,25,25006
2504096422,1,25,25006
2504096423,1,25,25006
2504096424,1,25,25006
2504096813,1,25,25006
2504096814,1,25,25006
2504096815,1,25,25006
2504096816,1,25,25006
2504096817,1,25,25006
2504096818,1,25,25006
2504096908,1,25,25006
2504096909,1,25,25006
2504096910,1,25,25006
2504096911,1,25,25006
2504096912,1,25,25006
2504165001,1,25,25008
2504165002,1,25,25008
2504165003,1,25,25008
2504165004,1,25,25008
2504165005,1,25,25008
2504165006,1,25,25008
2504165219,1,25,25008
2504165220,1,25,25008
2504165221,1,25,25008
2504165222,1,25,25008
2504165223,1,25,25008
2504165224,1,25,25008
2504165607,1,25,25008
2504165608,1,25,25008
2504165609,1,25,25008
2504165610,1,25,25008
2504165611,1,25,25008
2504165612,1,25,25008
2504165713,1,25,25008
2504165714,1,25,25008
2504165715,1,25,25008
2504165716,1,25,25008
2504165717,1,25,25008
2504165718,1,25,25008
2504170307,1,25,25008
2504170308,1,25,25008
2504170309,1,25,25008
2504170310,1,25,25008
2504170311,1,25,25008
2504170312,1,25,25008
2504170501,1,25,25008
2504170503,1,25,25008
2504170504,1,25,25008
2504170505,1,25,25008
2504170506,1,25,25008
2504170819,1,25,25008
2504170820,1,25,25008
2504170821,1,25,25008
2504170822,1,25,25008
2504170823,1,25,25008
2504170824,1,25,25008
2504170913,1,25,25008
2504170914,1,25,25008
2504170915,1,25,25008
2504170916,1,25,25008
2504170917,1,25,25008
2504170918,1,25,25008
2504182007,1,25,25009
2504182008,1,25,25009
2504182009,1,25,25009
2504182010,1,25,25009
2504182011,1,25,25009
2504182012,1,25,25009
2504182401,1,25,25009
2504182402,1,25,25009
2504182403,1,25,25009
2504182405,1,25,25009
2504182406,1,25,25009
2504182614,1,25,25009
2504182615,1,25,25009
2504182616,1,25,25009
2504182617,1,25,25009
2504182618,1,25,25009
2504182719,1,25,25009
2504182720,1,25,25009
2504182721,1,25,25009
2504182722,1,25,25009
2504182724,1,25,25009
2504215201,1,25,25009
2504215202,1,25,25009
2504215203,1,25,25009
2504215204,1,25,25009
2504215206,1,25,25009
2504215313,1,25,25009
2504215314,1,25,25009
2504215315,1,25,25009
2504215316,1,25,25009
2504215317,1,25,25009
2504215318,1,25,25009
2504215507,1,25,25009
2504215508,1,25,25009
2504215509,1,25,25009
2504215510,1,25,25009
2504215511,1,25,25009
2504215512,1,25,25009
2504215920,1,25,25009
2504215921,1,25,25009
2504215923,1,25,25009
2504215924,1,25,25009
2504234013,1,25,25011
2504234014,1,25,25011
2504234015,1,25,25011
2504234016,1,25,25011
2504234017,1,25,25011
2504234018,1,25,25011
2504234407,1,25,25011
2504234408,1,25,25011
2504234409,1,25,25011
2504234410,1,25,25011
2504234412,1,25,25011
2504234619,1,25,25011
2504234620,1,25,25011
2504234621,1,25,25011
2504234622,1,25,25011
2504234624,1,25,25011
2504234802,1,25,25011
2504234805,1,25,25011
2504234806,1,25,25011
2504246207,1,25,25011
2504246208,1,25,25011
2504246210,1,25,25011
2504246319,1,25,25011
2504246320,1,25,25011
2504246321,1,25,25011
2504246322,1,25,25011
2504246323,1,25,25011
2504246324,1,25,25011
2504246513,1,25,25011
2504246515,1,25,25011
2504246516,1,25,25011
2504246517,1,25,25011
2504246518,1,25,25011
2504246701,1,25,25011
2504246702,1,25,25011
2504246703,1,25,25011
2504246704,1,25,25011
2504246705,1,25,25011
2504246706,1,25,25011
2504247019,1,25,25011
2504247021,1,25,25011
2504247022,1,25,25011
2504247023,1,25,25011
2504247413,1,25,25011
2504247414,1,25,25011
2504247415,1,25,25011
2504247416,1,25,25011
2504247417,1,25,25011
2504247418,1,25,25011
2504247807,1,25,25011
2504247808,1,25,25011
2504247809,1,25,25011
2504247810,1,25,25011
2504247811,1,25,25011
2504247903,1,25,25011
2504247904,1,25,25011
2504247906,1,25,25011
2504371001,1,25,25011
2504371002,1,25,25011
2504371003,1,25,25011
2504371004,1,25,25011
2504371005,1,25,25011
2504371006,1,25,25011
2504371219,1,25,25011
2504371220,1,25,25011
2504371222,1,25,25011
2504371223,1,25,25011
2504371224,1,25,25011
2504371607,1,25,25011
2504371608,1,25,25011
2504371609,1,25,25011
2504371610,1,25,25011
2504371611,1,25,25011
2504371713,1,25,25011
2504371714,1,25,25011
2504371715,1,25,25011
2504371716,1,25,25011
2504371717,1,25,25011
2504371718,1,25,25011
2504440213,1,25,25015
2504440214,1,25,25015
2504440215,1,25,25015
2504440216,1,25,25015
2504440217,1,25,25015
2504440218,1,25,25015
2504440519,1,25,25015
2504440520,1,25,25015
2504440521,1,25,25015
2504440523,1,25,25015
2504440524,1,25,25015
2504440601,1,25,25015
2504440603,1,25,25015
2504440604,1,25,25015
2504440605,1,25,25015
2504440708,1,25,25015
2504440709,1,25,25015
2504440710,1,25,25015
2504440711,1,25,25015
2504440712,1,25,25015
2504442007,1,25,25015
2504442008,1,25,25015
2504442009,1,25,25015
2504442010,1,25,25015
2504442011,1,25,25015
2504442012,1,25,25015
2504442401,1,25,25015
2504442402,1,25,25015
2504442403,1,25,25015
2504442404,1,25,25015
2504442405,1,25,25015
2504442406,1,25,25015
2504442614,1,25,25015
2504442615,1,25,25015
2504442616,1,25,25015
2504442617,1,25,25015
2504442719,1,25,25015
2504442720,1,25,25015
2504442721,1,25,25015
2504442722,1,25,25015
2504442723,1,25,25015
2504442724,1,25,25015
2504443301,1,25,25015
2504443304,1,25,25015
2504443305,1,25,25015
2504443306,1,25,25015
2504443419,1,25,25015
2504443420,1,25,25015
2504443421,1,25,25015
2504443422,1,25,25015
2504443423,1,25,25015
2504443424,1,25,25015
2504443814,1,25,25015
2504443815,1,25,25015
2504443817,1,25,25015
2504443818,1,25,25015
2504443907,1,25,25015
2504443908,1,25,25015
2504443909,1,25,25015
2504443910,1,25,25015
2504443911,1,25,25015
2504443912,1,25,25015
2504493201,1,25,25015
2504493202,1,25,25015
2504493203,1,25,25015
2504493204,1,25,25015
2504493205,1,25,25015
2504493206,1,25,25015
2504493313,1,25,25015
2504493314,1,25,25015
2504493315,1,25,25015
2504493315,2,25,25015
2504493316,1,25,25015
2504493317,1,25,25015
2504493318,1,25,25015
2504493507,1,25,25015
2504493508,1,25,25015
2504493509,1,25,25015
2504493510,1,25,25015
2504493511,1,25,25015
2504493512,1,25,25015
2504493919,1,25,25015
2504493921,1,25,25015
2504493922,1,25,25015
2504493923,1,25,25015
2504493924,1,25,25015
2504559013,1,25,25018
2504559014,1,25,25018
2504559015,1,25,25018
2504559016,1,25,25018
2504559017,1,25,25018
2504559018,1,25,25018
2504559407,1,25,25018
2504559408,1,25,25018
2504559409,1,25,25018
2504559410,1,25,25018
2504559411,1,25,25018
2504559412,1,25,25018
2504559619,1,25,25018
2504559620,1,25,25018
2504559621,1,25,25018
2504559622,1,25,25018
2504559623,1,25,25018
2504559624,1,25,25018
2504559802,1,25,25018
2504559803,1,25,25018
2504559804,1,25,25018
2504559805,1,25,25018
2504559806,1,25,25018
2504560207,1,25,25018
2504560208,1,25,25018
2504560209,1,25,25018
2504560210,1,25,25018
2504560211,1,25,25018
2504560212,1,25,25018
2504560319,1,25,25018
2504560320,1,25,25018
2504560322,1,25,25018
2504560323,1,25,25018
2504560324,1,25,25018
2504560513,1,25,25018
2504560514,1,25,25018
2504560515,1,25,25018
2504560516,1,25,25018
2504560517,1,25,25018
2504560518,1,25,25018
2504560702,1,25,25018
2504560703,1,25,25018
2504560704,1,25,25018
2504560705,1,25,25018
2504560706,1,25,25018
2504574019,1,25,25018
2504574020,1,25,25018
2504574021,1,25,25018
2504574022,1,25,25018
2504574023,1,25,25018
2504574024,1,25,25018
2504574413,1,25,25018
2504574414,1,25,25018
2504574415,1,25,25018
2504574416,1,25,25018
2504574418,1,25,25018
2504574808,1,25,25018
2504574810,1,25,25018
2504574811,1,25,25018
2504574812,1,25,25018
2504574901,1,25,25018
2504574902,1,25,25018
2504574903,1,25,25018
2504574904,1,25,25018
2504574905,1,25,25018
2504574906,1,25,25018
2504608213,1,25,25018
2504608214,1,25,25018
2504608215,1,25,25018
2504608216,1,25,25018
2504608217,1,25,25018
2504608218,1,25,25018
2504608519,1,25,25018
2504608521,1,25,25018
2504608522,1,25,25018
2504608523,1,25,25018
2504608524,1,25,25018
2504608601,1,25,25018
2504608602,1,25,25018
2504608603,1,25,25018
2504608604,1,25,25018
2504608605,1,25,25018
2504608606,1,25,25018
2504608707,1,25,25018
2504608708,1,25,25018
2504608709,1,25,25018
2504608710,1,25,25018
2504608710,2,25,25018
2504608710,3,25,25018
2504608711,1,25,25018
2504608712,1,25,25018
2504641013,1,25,25001
2504641014,1,25,25001
2504641015,1,25,25001
2504641016,1,25,25001
2504641017,1,25,25001
2504641018,1,25,25001
2504641407,1,25,25001
2504641408,1,25,25001
2504641409,1,25,25001
2504641410,1,25,25001
2504641411,1,25,25001
2504641412,1,25,25001
2504641619,1,25,25001
2504641620,1,25,25001
2504641621,1,25,25001
2504641622,1,25,25001
2504641623,1,25,25001
2504641624,1,25,25001
2504641801,1,25,25001
2504641802,1,25,25001
2504641803,1,25,25001
2504641804,1,25,25001
2504641805,1,25,25001
2504641805,2,25,25001
2504641806,1,25,25001
2504706207,1,25,25001
2504706209,1,25,25001
2504706210,1,25,25001
2504706211,1,25,25001
2504706212,1,25,25001
2504706319,1,25,25001
2504706320,1,25,25001
2504706321,1,25,25001
2504706322,1,25,25001
2504706323,1,25,25001
2504706513,1,25,25001
2504706514,1,25,25001
2504706515,1,25,25001
2504706516,1,25,25001
2504706517,1,25,25001
2504706518,1,25,25001
2504706701,1,25,25001
2504706702,1,25,25001
2504706703,1,25,25001
2504706704,1,25,25001
2504706705,1,25,25001
2504706706,1,25,25001
2504709307,1,25,25001
2504709308,1,25,25001
2504709309,1,25,25001
2504709311,1,25,25001
2504709312,1,25,25001
2504709502,1,25,25001
2504709504,1,25,25001
2504709505,1,25,25001
2504709506,1,25,25001
2504709819,1,25,25001
2504709820,1,25,25001
2504709821,1,25,25001
2504709822,1,25,25001
2504709823,1,25,25001
2504709824,1,25,25001
2504709913,1,25,25001
2504709914,1,25,25001
2504709915,1,25,25001
2504709916,1,25,25001
2504709917,1,25,25001
2504709918,1,25,25001
2504711007,1,25,25001
2504711008,1,25,25001
2504711009,1,25,25001
2504711010,1,25,25001
2504711011,1,25,25001
2504711012,1,25,25001
2504711401,1,25,25001
2504711402,1,25,25001
2504711403,1,25,25001
2504711404,1,25,25001
2504711405,1,25,25001
2504711406,1,25,25001
2504711614,1,25,25001
2504711615,1,25,25001
2504711616,1,25,25001
2504711617,1,25,25001
2504711719,1,25,25001
2504711720,1,25,25001
2504711721,1,25,25001
2504711722,1,25,25001
2504711723,1,25,25001
2504711724,1,25,25001
2504746019,1,25,25001
2504746020,1,25,25001
2504746021,1,25,25001
2504746022,1,25,25001
2504746023,1,25,25001
2504746024,1,25,25001
2504746413,1,25,25001
2504746414,1,25,25001
2504746415,1,25,25001
2504746416,1,25,25001
2504746417,1,25,25001
2504746418,1,25,25001
2504746807,1,25,25001
2504746808,1,25,25001
2504746809,1,25,25001
2504746810,1,25,25001
2504746811,1,25,25001
2504746812,1,25,25001
2504746901,1,25,25001
2504746902,1,25,25001
2504746903,1,25,25001
2504746904,1,25,25001
2504746905,1,25,25001
2504746906,1,25,25001
2504782201,1,25,25002
2504782202,1,25,25002
2504782203,1,25,25002
2504782206,1,25,25002
2504782313,1,25,25002
2504782314,1,25,25002
2504782315,1,25,25002
2504782316,1,25,25002
2504782317,1,25,25002
2504782318,1,25,25002
2504782507,1,25,25002
2504782508,1,25,25002
2504782509,1,25,25002
2504782510,1,25,25002
2504782511,1,25,25002
2504782512,1,25,25002
2504782919,1,25,25002
2504782920,1,25,25002
2504782921,1,25,25002
2504782922,1,25,25002
2504782923,1,25,25002
2504782924,1,25,25002
2504831013,1,25,25005
2504831014,1,25,25005
2504831015,1,25,25005
2504831016,1,25,25005
2504831017,1,25,25005
2504831018,1,25,25005
2504831407,1,25,25005
2504831408,1,25,25005
2504831409,1,25,25005
2504831410,1,25,25005
2504831412,1,25,25005
2504831619,1,25,25005
2504831620,1,25,25005
2504831621,1,25,25005
2504831622,1,25,25005
2504831623,1,25,25005
2504831624,1,25,25005
2504831801,1,25,25005
2504831803,1,25,25005
2504831804,1,25,25005
2504831805,1,25,25005
2504892207,1,25,25006
2504892208,1,25,25006
2504892209,1,25,25006
2504892211,1,25,25006
2504892212,1,25,25006
2504892319,1,25,25006
2504892321,1,25,25006
2504892321,2,25,25006
2504892323,1,25,25006
2504892324,1,25,25006
2504892513,1,25,25006
2504892514,1,25,25006
2504892515,1,25,25006
2504892516,1,25,25006
2504892517,1,25,25006
2504892518,1,25,25006
2504892701,1,25,25006
2504892702,1,25,25006
2504892704,1,25,25006
2504892705,1,25,25006
2504892706,1,25,25006
2504901019,1,25,25006
2504901020,1,25,25006
2504901021,1,25,25006
2504901023,1,25,25006
2504901024,1,25,25006
2504901413,1,25,25006
2504901414,1,25,25006
2504901415,1,25,25006
2504901416,1,25,25006
2504901417,1,25,25006
2504901418,1,25,25006
2504901807,1,25,25006
2504901808,1,25,25006
2504901809,1,25,25006
2504901810,1,25,25006
2504901811,1,25,25006
2504901812,1,25,25006
2504901901,1,25,25006
2504901902,1,25,25006
2504901903,1,25,25006
2504901904,1,25,25006
2504901905,1,25,25006
2504901906,1,25,25006
2504926213,1,25,25007
2504926214,1,25,25007
2504926215,1,25,25007
2504926216,1,25,25007
2504926217,1,25,25007
2504926519,1,25,25007
2504926520,1,25,25007
2504926521,1,25,25007
2504926522,1,25,25007
2504926523,1,25,25007
2504926524,1,25,25007
2504926601,1,25,25007
2504926602,1,25,25007
2504926603,1,25,25007
2504926604,1,25,25007
2504926605,1,25,25007
2504926606,1,25,25007
2504926707,1,25,25007
2504926708,1,25,25007
2504926709,1,25,25007
2504926710,1,25,25007
2504926711,1,25,25007
2504926712,1,25,25007
2504930301,1,25,25007
2504930302,1,25,25007
2504930303,1,25,25007
2504930304,1,25,25007
2504930305,1,25,25007
2504930419,1,25,25007
2504930420,1,25,25007
2504930422,1,25,25007
2504930422,2,25,25007
2504930813,1,25,25007
2504930814,1,25,25007
2504930815,1,25,25007
2504930816,1,25,25007
2504930817,1,25,25007
2504930818,1,25,25007
2504930907,1,25,25007
2504930908,1,25,25007
2504930909,1,25,25007
2504930910,1,25,25007
2504930911,1,25,25007
2504930912,1,25,25007
2505030001,1,25,25010
2505030002,1,25,25010
2505030003,1,25,25010
2505030004,1,25,25010
2505030005,1,25,25010
2505030006,1,25,25010
2505030219,1,25,25010
2505030220,1,25,25010
2505030221,1,25,25010
2505030222,1,25,25010
2505030223,1,25,25010
2505030224,1,25,25010
2505030607,1,25,25010
2505030608,1,25,25010
2505030609,1,25,25010
2505030610,1,25,25010
2505030612,1,25,25010
2505030713,1,25,25010
2505030714,1,25,25010
2505030715,1,25,25010
2505030716,1,25,25010
2505030718,1,25,25010
2505090213,1,25,25011
2505090214,1,25,25011
2505090215,1,25,25011
2505090216,1,25,25011
2505090217,1,25,25011
2505090218,1,25,25011
2505090519,1,25,25011
2505090520,1,25,25011
2505090521,1,25,25011
2505090522,1,25,25011
2505090524,1,25,25011
2505090601,1,25,25011
2505090602,1,25,25011
2505090603,1,25,25011
2505090605,1,25,25011
2505090606,1,25,25011
2505090708,1,25,25011
2505090709,1,25,25011
2505090710,1,25,25011
2505090711,1,25,25011
2505095301,1,25,25011
2505095302,1,25,25011
2505095303,1,25,25011
2505095304,1,25,25011
2505095305,1,25,25011
2505095306,1,25,25011
2505095419,1,25,25011
2505095420,1,25,25011
2505095421,1,25,25011
2505095422,1,25,25011
2505095423,1,25,25011
2505095424,1,25,25011
2505095813,1,25,25011
2505095814,1,25,25011
2505095815,1,25,25011
2505095816,1,25,25011
2505095817,1,25,25011
2505095818,1,25,25011
2505095907,1,25,25011
2505095908,1,25,25011
2505095909,1,25,25011
2505095911,1,25,25011
2505098001,1,25,25011
2505098002,1,25,25011
2505098003,1,25,25011
2505098004,1,25,25011
2505098005,1,25,25011
2505098006,1,25,25011
2505098219,1,25,25011
2505098220,1,25,25011
2505098221,1,25,25011
2505098222,1,25,25011
2505098223,1,25,25011
2505098224,1,25,25011
2505098607,1,25,25011
2505098608,1,25,25011
2505098610,1,25,25011
2505098611,1,25,25011
2505098612,1,25,25011
2505098713,1,25,25011
2505098714,1,25,25011
2505098715,1,25,25011
2505098716,1,25,25011
2505098717,1,25,25011
2505098718,1,25,25011
2505167307,1,25,25012
2505167308,1,25,25012
2505167309,1,25,25012
2505167309,2,25,25012
2505167309,3,25,25012
2505167309,4,25,25012
2505167311,1,25,25012
2505167312,1,25,25012
2505167501,1,25,25012
2505167502,1,25,25012
2505167503,1,25,25012
2505167504,1,25,25012
2505167505,1,25,25012
2505167506,1,25,25012
2505167819,1,25,25012
2505167820,1,25,25012
2505167821,1,25,25012
2505167822,1,25,25012
2505167823,1,25,25012
2505167824,1,25,25012
2505167913,1,25,25012
2505167914,1,25,25012
2505167915,1,25,25012
2505167916,1,25,25012
2505167917,1,25,25012
2505167918,1,25,25012
2505169007,1,25,25012
2505169009,1,25,25012
2505169010,1,25,25012
2505169011,1,25,25012
2505169012,1,25,25012
2505169401,1,25,25012
2505169403,1,25,25012
2505169404,1,25,25012
2505169405,1,25,25012
2505169406,1,25,25012
2505169614,1,25,25012
2505169615,1,25,25012
2505169616,1,25,25012
2505169617,1,25,25012
2505169618,1,25,25012
2505169719,1,25,25012
2505169720,1,25,25012
2505169722,1,25,25012
2505169723,1,25,25012
2505169724,1,25,25012
2505170201,1,25,25012
2505170202,1,25,25012
2505170203,1,25,25012
2505170204,1,25,25012
2505170205,1,25,25012
2505170206,1,25,25012
2505170313,1,25,25012
2505170314,1,25,25012
2505170315,1,25,25012
2505170316,1,25,25012
2505170317,1,25,25012
2505170318,1,25,25012
2505170507,1,25,25012
2505170508,1,25,25012
2505170509,1,25,25012
2505170510,1,25,25012
2505170511,1,25,25012
2505170512,1,25,25012
2505170919,1,25,25012
2505170921,1,25,25012
2505170922,1,25,25012
2505170923,1,25,25012
2505170924,1,25,25012
2505227307,1,25,25014
2505227308,1,25,25014
2505227309,1,25,25014
2505227310,1,25,25014
2505227311,1,25,25014
2505227312,1,25,25014
2505227501,1,25,25014
2505227502,1,25,25014
2505227503,1,25,25014
2505227504,1,25,25014
2505227505,1,25,25014
2505227506,1,25,25014
2505227819,1,25,25014
2505227820,1,25,25014
2505227822,1,25,25014
2505227823,1,25,25014
2505227824,1,25,25014
2505227913,1,25,25014
2505227914,1,25,25014
2505227915,1,25,25014
2505227916,1,25,25014
2505227917,1,25,25014
2505227918,1,25,25014
2505229007,1,25,25014
2505229008,1,25,25014
2505229009,1,25,25014
2505229010,1,25,25014
2505229011,1,25,25014
2505229012,1,25,25014
2505229401,1,25,25014
2505229403,1,25,25014
2505229404,1,25,25014
2505229404,2,25,25014
2505229404,3,25,25014
2505229406,1,25,25014
2505229613,1,25,25014
2505229615,1,25,25014
2505229616,1,25,25014
2505229617,1,25,25014
2505229618,1,25,25014
2505229719,1,25,25014
2505229720,1,25,25014
2505229721,1,25,25014
2505229722,1,25,25014
2505229723,1,25,25014
2505229724,1,25,25014
2505293201,1,25,25017
2505293202,1,25,25017
2505293203,1,25,25017
2505293204,1,25,25017
2505293206,1,25,25017
2505293313,1,25,25017
2505293314,1,25,25017
2505293315,1,25,25017
2505293317,1,25,25017
2505293318,1,25,25017
2505293507,1,25,25017
2505293508,1,25,25017
2505293509,1,25,25017
2505293510,1,25,25017
2505293511,1,25,25017
2505293512,1,25,25017
2505293919,1,25,25017
2505293920,1,25,25017
2505293921,1,25,25017
2505293922,1,25,25017
2505293923,1,25,25017
2505293924,1,25,25017
2560047207,1,25,25001
2560047208,1,25,25001
2560047209,1,25,25001
2560047210,1,25,25001
2560047211,1,25,25001
2560047212,1,25,25001
2560047320,1,25,25001
2560047321,1,25,25001
2560047322,1,25,25001
2560047323,1,25,25001
2560047324,1,25,25001
2560047513,1,25,25001
2560047515,1,25,25001
2560047516,1,25,25001
2560047517,1,25,25001
2560047518,1,25,25001
2560047701,1,25,25001
2560047702,1,25,25001
2560047703,1,25,25001
2560047704,1,25,25001
2560047705,1,25,25001
2560047706,1,25,25001
2560050019,1,25,25001
2560050020,1,25,25001
2560050021,1,25,25001
2560050022,1,25,25001
2560050023,1,25,25001
2560050024,1,25,25001
2560050413,1,25,25001
2560050414,1,25,25001
2560050415,1,25,25001
2560050416,1,25,25001
2560050417,1,25,25001
2560050418,1,25,25001
2560050807,1,25,25001
2560050808,1,25,25001
2560050809,1,25,25001
2560050810,1,25,25001
2560050811,1,25,25001
2560050812,1,25,25001
2560050901,1,25,25001
2560050902,1,25,25001
2560050903,1,25,25001
2560050904,1,25,25001
2560050905,1,25,25001
2560050906,1,25,25001
2560194213,1,25,25013
2560194214,1,25,25013
2560194215,1,25,25013
2560194216,1,25,25013
2560194217,1,25,25013
2560194218,1,25,25013
2560194520,1,25,25013
2560194521,1,25,25013
2560194522,1,25,25013
2560194523,1,25,25013
2560194524,1,25,25013
2560194601,1,25,25013
2560194602,1,25,25013
2560194603,1,25,25013
2560194604,1,25,25013
2560194605,1,25,25013
2560194606,1,25,25013
2560194707,1,25,25013
2560194708,1,25,25013
2560194709,1,25,25013
2560194710,1,25,25013
2560194711,1,25,25013
2560194712,1,25,25013
2560305011,1,25,25001
2560305012,1,25,25001
2560305012,2,25,25001
2560305013,1,25,25001
2560305015,1,25,25001
2560305406,1,25,25001
2560305407,1,25,25001
2560305408,1,25,25001
2560305409,1,25,25001
2560305410,1,25,25001
2560305422,1,25,25001
2560305423,1,25,25001
2560305424,1,25,25001
2560305425,1,25,25001
2560305426,1,25,25001
2560305616,1,25,25001
2560305617,1,25,25001
2560305618,1,25,25001
2560305619,1,25,25001
2560305620,1,25,25001
2560305621,1,25,25001
2560305801,1,25,25001
2560305802,1,25,25001
2560305803,1,25,25001
2560305803,2,25,25001
2560305804,1,25,25001
2560353206,1,25,25003
2560353207,1,25,25003
2560353208,1,25,25003
2560353209,1,25,25003
2560353210,1,25,25003
2560353221,1,25,25003
2560353222,1,25,25003
2560353223,1,25,25003
2560353224,1,25,25003
2560353316,1,25,25003
2560353317,1,25,25003
2560353318,1,25,25003
2560353319,1,25,25003
2560353511,1,25,25003
2560353512,1,25,25003
2560353513,1,25,25003
2560353514,1,25,25003
2560353515,1,25,25003
2560353701,1,25,25003
2560353702,1,25,25003
2560353703,1,25,25003
2560353704,1,25,25003
2560353705,1,25,25003
2560371301,1,25,25004
2560371302,1,25,25004
2560371304,1,25,25004
2560371305,1,25,25004
2560371306,1,25,25004
2560371419,1,25,25004
2560371420,1,25,25004
2560371422,1,25,25004
2560371423,1,25,25004
2560371424,1,25,25004
2560371813,1,25,25004
2560371814,1,25,25004
2560371815,1,25,25004
2560371816,1,25,25004
2560371817,1,25,25004
2560371818,1,25,25004
2560371907,1,25,25004
2560371908,1,25,25004
2560371909,1,25,25004
2560371910,1,25,25004
2560371912,1,25,25004
2560409001,1,25,25006
2560409002,1,25,25006
2560409003,1,25,25006
2560409004,1,25,25006
2560409005,1,25,25006
2560409006,1,25,25006
2560409219,1,25,25006
2560409220,1,25,25006
2560409221,1,25,25006
2560409222,1,25,25006
2560409223,1,25,25006
2560409224,1,25,25006
2560409607,1,25,25006
2560409608,1,25,25006
2560409609,1,25,25006
2560409610,1,25,25006
2560409611,1,25,25006
2560409612,1,25,25006
2560409715,1,25,25006
2560409716,1,25,25006
2560409717,1,25,25006
2560409718,1,25,25006
2560423305,1,25,25006
2560423306,1,25,25006
2560423307,1,25,25006
2560423308,1,25,25006
2560423309,1,25,25006
2560423320,1,25,25006
2560423321,1,25,25006
2560423322,1,25,25006
2560423323,1,25,25006
2560423324,1,25,25006
2560423325,1,25,25006
2560423325,2,25,25006
2560423501,1,25,25006
2560423502,1,25,25006
2560423503,1,25,25006
2560423504,1,25,25006
2560423816,1,25,25006
2560423817,1,25,25006
2560423818,1,25,25006
2560423819,1,25,25006
2560423910,1,25,25006
2560423911,1,25,25006
2560423912,1,25,25006
2560423912,2,25,25006
2560423913,1,25,25006
2560423914,1,25,25006
2560423915,1,25,25006
2560427016,1,25,25006
2560427017,1,25,25006
2560427018,1,25,25006
2560427019,1,25,25006
2560427020,1,25,25006
2560427411,1,25,25006
2560427412,1,25,25006
2560427413,1,25,25006
2560427414,1,25,25006
2560427415,1,25,25006
2560427806,1,25,25006
2560427807,1,25,25006
2560427808,1,25,25006
2560427809,1,25,25006
2560427810,1,25,25006
2560427901,1,25,25006
2560427902,1,25,25006
2560427903,1,25,25006
2560427905,1,25,25006
2560435211,1,25,25006
2560435212,1,25,25006
2560435213,1,25,25006
2560435214,1,25,25006
2560435215,1,25,25006
2560435221,1,25,25006
2560435222,1,25,25006
2560435223,1,25,25006
2560435224,1,25,25006
2560435225,1,25,25006
2560435516,1,25,25006
2560435517,1,25,25006
2560435518,1,25,25006
2560435519,1,25,25006
2560435520,1,25,25006
2560435601,1,25,25006
2560435602,1,25,25006
2560435603,1,25,25006
2560435604,1,25,25006
2560435605,1,25,25006
2560435706,1,25,25006
2560435707,1,25,25006
2560435708,1,25,25006
2560435709,1,25,25006
2560435710,1,25,25006
2560512301,1,25,25006
2560512302,1,25,25006
2560512303,1,25,25006
2560512305,1,25,25006
2560512320,1,25,25006
2560512321,1,25,25006
2560512322,1,25,25006
2560512323,1,25,25006
2560512323,2,25,25006
2560512324,1,25,25006
2560512325,1,25,25006
2560512415,1,25,25006
2560512417,1,25,25006
2560512418,1,25,25006
2560512419,1,25,25006
2560512811,1,25,25006
2560512812,1,25,25006
2560512813,1,25,25006
2560512814,1,25,25006
2560512906,1,25,25006
2560512907,1,25,25006
2560512908,1,25,25006
2560512909,1,25,25006
2560512910,1,25,25006
2560547001,1,25,25007
2560547002,1,25,25007
2560547003,1,25,25007
2560547004,1,25,25007
2560547005,1,25,25007
2560547216,1,25,25007
2560547217,1,25,25007
2560547218,1,25,25007
2560547220,1,25,25007
2560547221,1,25,25007
2560547222,1,25,25007
2560547223,1,25,25007
2560547224,1,25,25007
2560547606,1,25,25007
2560547607,1,25,25007
2560547608,1,25,25007
2560547609,1,25,25007
2560547610,1,25,25007
2560547711,1,25,25007
2560547712,1,25,25007
